Customer,CompanyID,UniqueCustomerNumber,CustName,Parent_Name,CustSegment,CustCategory,SalesGroup,RSM,LineDisc,STATE,DateOpened,CreatedDate,LTMsales,NewHalfenCust,CSG,InsideOutside,InsideFlag,Region,CustomerPillar,Country
001142,044,044-001142,Gate Precast Company (FL),Gate Precast,Architectural Producer,Precast,,Prec-Pres,,FL,9/9/2014,10/1/2014," 11,483 ",,,O,,South,Precast,US
002222,044,044-002222,Voss Plumbing & Heating of Paynesville Inc,Voss Plumbing & Heating of Paynesville Inc,Regional Contractor,Contractor,,Con-Fab,,MN,4/18/2017,4/18/2017," 11,372 ",,,O,,North,Other,US
002266,044,044-002266,"Stetson Building Products, LLC",White Cap,White Cap,Distributor,,Con-Fab,,,8/10/2017,8/10/2017," 10,697 ",,CSG,O,,,Other,US
001227,044,044-001227,"Norwalk Concrete Industries, Inc.","Norwalk Concrete Industries, Inc.",Utility Precast Producer,Precast,,Prec-Pres,,OH,9/9/2014,10/1/2014," 9,407 ",,,O,,North,Precast,US
002339,044,044-002339,Tri-Krete Limited,Tri-Krete Limited,Architectural Producer,Precast,,Prec-Pres,,ON,8/2/2018,8/2/2018," 8,870 ",,,O,,West,Precast,CA
002441,044,044-002441,Premiere Construction,Premiere Construction,Regional Contractor,Contractor,,Con-Fab,,AB,3/25/2020,3/25/2020," 8,722 ",,,O,,West,Other,CA
001266,044,044-001266,ShenZhen Modern Building Technology Co. Ltd.,ShenZhen Modern Building Technology Co. Ltd.,Distributor- International,Distributor,BradNesset,Con-Fab,,,9/9/2014,10/1/2014," 8,661 ",,,O,,,Other,CN
002097,044,044-002097,"PDM Precast, Inc.",PDM Precast Inc.,Architectural Producer,Precast,,Prec-Pres,,IA,7/24/2015,7/24/2015," 7,976 ",,,O,,North,Precast,US
002344,044,044-002344,Coreslab Structures (Atlanta) Inc.,Coreslab,Architectural Producer,Precast,,Prec-Pres,,GA,8/21/2018,8/21/2018," 6,572 ",,,O,,South,Precast,US
002477,044,044-002477,American Rebar & Supply LLC,American Rebar & Supply LLC,Distributor- Local,Distributor,,Con-Fab,,IA,12/8/2020,12/8/2020," 6,038 ",,,O,,North,Other,US
002289,044,044-002289,Southside Concrete Inc.,Southside Concrete Inc.,Regional Tilt-up Contractor,Contractor,,Con-Fab,,IA,10/9/2017,10/9/2017," 5,927 ",,,O,,North,Other,US
002506,044,044-002506,HFS Group LLC,HFS Group,Regional Contractor,Contractor,GaryPascoe,Con-Fab,,PA,7/20/2021,7/20/2021," 4,386 ",,,O,,North,Other,US
002494,044,044-002494,Milden Colony,Milden Colony,Regional Contractor,Contractor,,Con-Fab,,SK,4/29/2021,4/29/2021," 4,340 ",,,O,,West,Other,CA
002479,044,044-002479,PKG Contracting Inc,PKG Contracting Inc,Regional Contractor,Contractor,,Con-Fab,,ND,12/15/2020,12/15/2020," 4,279 ",,,O,,North,Other,US
002463,044,044-002463,Lowden & Associates,Lowden & Associates,Distributor- International,Distributor,,Con-Fab,,CA,7/22/2020,7/22/2020," 3,926 ",,,O,,West,Other,US
002448,044,044-002448,John Burns Construction Company,John Burns Construction Company,Regional Contractor,Contractor,,Con-Fab,,IL,5/7/2020,5/7/2020," 3,845 ",,,O,,North,Other,US
002489,044,044-002489,Eli Fernald,Eli Fernald,Regional Contractor,Contractor,,Con-Fab,,,3/8/2021,3/8/2021," 3,788 ",,,O,,,Other,
002420,044,044-002420,Form & Build Supply,Form & Build Supply,Distributor- Regional,Distributor,MitchMcCau,Con-Fab,,ON,10/18/2019,10/18/2019," 3,468 ",,,O,,West,Other,CA
002501,044,044-002501,Forms Unlimited,Forms Unlimited,Distributor- Local,Distributor,,Con-Fab,,IA,6/17/2021,6/17/2021," 3,448 ",,,O,,North,Other,US
002483,044,044-002483,Curtis Brothers Construction,Curtis Brothers Construction,Regional Contractor,Contractor,,Con-Fab,,MI,1/20/2021,1/20/2021," 3,105 ",,,O,,North,Other,US
001053,044,044-001053,Carson Concrete,Carson Concrete,Regional Contractor,Contractor,,Con-Fab,,ID,9/9/2014,10/1/2014," 2,982 ",,,O,,West,Other,US
002505,044,044-002505,Beton Prefabrique du Quebec Inc.,,Regional Contractor,Contractor,,Con-Fab,,QC,7/14/2021,7/14/2021," 2,925 ",,,O,,North,Other,CA
002103,044,044-002103,"Sampson Construction Co., Inc.","Sampson Construction Co., Inc.",Regional Contractor,Contractor,,Con-Fab,,NE,8/12/2015,8/12/2015," 2,877 ",,,O,,North,Other,US
002475,044,044-002475,Knelsen Sand & Gravel Ltd,"Knelsen Sand & Gravel, LTD",Architectural Producer,Precast,,Prec-Pres,,AB,11/28/2020,12/1/2020," 2,652 ",,,O,,West,Precast,CA
002406,044,044-002406,Little Falls Concrete Forming Co. Inc.,LITTLE FALLS CONCRETE FORMING CO. INC.,Regional Contractor,Contractor,,Con-Fab,,NY,8/13/2019,8/13/2019," 2,644 ",,,O,,North,Other,US
001291,044,044-001291,"T&M Tilt-Up, Inc.","T&M Tilt-Up, Inc.",Regional Tilt-up Contractor,Contractor,,Con-Fab,,GA,9/9/2014,10/1/2014," 2,530 ",,,O,,South,Other,US
002509,044,044-002509,"TRICO Companies, LLC","Trico Companies, LLC",Regional Contractor,Contractor,,Con-Fab,,WA,8/18/2021,8/18/2021," 2,500 ",,,O,,West,Other,US
002440,044,044-002440,Werner Construction Ltd,Werner Construction Ltd,,,,Con-Fab,,BC,3/23/2020,3/23/2020," 2,260 ",,,O,,West,Other,CA
001020,044,044-001020,Atlas Construction Specialties,Atlas Construction Specialties,Distributor- Regional,Distributor,,Con-Fab,,WA,9/9/2014,10/1/2014," 2,038 ",,,O,,West,Other,US
002115,044,044-002115,"J.P. Cullen & Sons, Inc.","J.P. Cullen & Sons, Inc.",Regional Tilt-up Contractor,Contractor,,Con-Fab,,WI,9/25/2015,9/25/2015," 1,658 ",,,O,,North,Other,US
000999,044,044-000999,Miscellaneous Sales,Miscellaneous Sales,Job/Other,Other,BradNesset,Con-Fab,,IA,9/9/2014,10/1/2014," 1,474 ",,,O,,North,Other,US
001164,044,044-001164,Hy-Grade Precast,Hy Grade Precast Concrete,Architectural Producer,Precast,,Prec-Pres,,ON,9/9/2014,10/1/2014," 1,266 ",,,O,,West,Precast,CA
002391,044,044-002391,"Thermal Foams / Syracuse, Inc.","Thermal Foams / Syracuse, Inc.",Distributor- Regional,Distributor,,Con-Fab,,NY,5/9/2019,5/9/2019," 1,189 ",,,O,,North,Other,US
001210,044,044-001210,Missoula Concrete Construction,Missoula Concrete Construction,Architectural Producer,Precast,,Prec-Pres,,MT,9/9/2014,10/1/2014," 1,137 ",,,O,,West,Precast,US
002496,044,044-002496,"Prospect Construction, Inc.","Prospect Construction, Inc.",Regional Contractor,Contractor,,Con-Fab,,WA,5/1/2021,5/4/2021," 1,040 ",,,O,,West,Other,US
002057,044,044-002057,Construction Products & Consultants,Construction Products & Consultants,Distributor- Regional,Distributor,,Con-Fab,,SD,3/17/2015,3/17/2015, 879 ,,,O,,North,Other,US
002473,044,044-002473,Reiling Custom Concrete,Reiling Custom Concrete,Regional Contractor,Contractor,,Con-Fab,,IA,11/4/2020,11/4/2020, 683 ,,,O,,North,Other,US
001200,044,044-001200,Maxwell Supply,"Maxwell Supply - OK City, OK",Distributor- Regional,Distributor,,Con-Fab,,OK,9/9/2014,10/1/2014, 668 ,,,O,,South,Other,US
002512,044,044-002512,"Pro Construction, Inc",,,,,Con-Fab,,NJ,10/13/2021,10/13/2021, 476 ,,,O,,North,Other,US
002256,044,044-002256,Alfred Miller Contracting,Alfred Miller Gen,Architectural Producer,Precast,,Prec-Pres,,LA,7/11/2017,7/11/2017, 472 ,,,O,,South,Precast,US
002484,044,044-002484,Tilt-up Concrete Association,Tilt-up Concrete Association,Regional Tilt-up Contractor,Contractor,,Con-Fab,,IA,1/25/2021,1/25/2021, 450 ,,,O,,North,Other,US
002305,044,044-002305,"ABBEY PAVING CO, INC.","ABBEY PAVING CO, INC.",Regional Contractor,Contractor,,Con-Fab,,IL,2/26/2018,2/26/2018, -   ,,,O,,North,Other,US
002518,044,044-002518,AC Schommer & Sons Inc.,,#N/A,,,Con-Fab,,OR,10/30/2021,11/1/2021, -   ,,,O,,West,Other,US
002255,044,044-002255,Ace Avant Concrete Construction Co Inc,Ace Avant Concrete Construction Co Inc,Regional Tilt-up Contractor,Contractor,,Con-Fab,,NC,7/7/2017,7/7/2017, -   ,,,O,,South,Other,US
001001,044,044-001001,"Advance Cast Stone Co., Inc.","Advance Cast Stone Co., Inc.",Architectural Producer,Precast,,Prec-Pres,,WI,9/9/2014,10/1/2014, -   ,,,O,,North,Precast,US
001003,044,044-001003,"Advanced Building System, LLC","Advanced Building System, LLC",Architectural Producer,Precast,BradNesset,Prec-Pres,,All,9/9/2014,10/1/2014, -   ,,,O,,International,Precast,AS
002207,044,044-002207,Advanced Concrete Technology Inc.,Advanced Concrete Technology Inc.,Regional Contractor,Contractor,,Con-Fab,,MO,12/28/2016,12/28/2016, -   ,,,O,,South,Other,US
002094,044,044-002094,Advanced Precast Inc.,Advanced Precast Company,Architectural Producer,Precast,,Prec-Pres,,IA,7/7/2015,7/7/2015, -   ,,,O,,North,Precast,US
002079,044,044-002079,"Advantage Construction Supply, Inc.",White Cap,Distributor- Regional,Distributor,,Con-Fab,,CA,5/5/2015,5/5/2015, -   ,,CSG,O,,West,Other,US
001005,044,044-001005,"Advantage Construction, Inc.","Advantage Construction, Inc.",Regional Contractor,Contractor,,Con-Fab,,MA,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
001007,044,044-001007,"AJ Construction, Inc.","AJ Construction, Inc.",Regional Contractor,Contractor,,Con-Fab,,ND,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
002123,044,044-002123,AJ Engineering and Construction,AJ Engineering and Construction,Regional Contractor,Contractor,,Con-Fab,,CA,12/15/2015,12/15/2015, -   ,,,O,,West,Other,US
001008,044,044-001008,Al J. Mueller Construction Co.,Al J. Mueller Construction Co.,Regional Contractor,Contractor,,Con-Fab,,MO,9/9/2014,10/1/2014, -   ,,,O,,South,Other,US
001009,044,044-001009,Al Meraikhi Industrial Complex,Al Meraikhi Industrial Complex,Architectural Producer,Precast,BradNesset,Prec-Pres,,All,9/9/2014,10/1/2014, -   ,,,O,,International,Precast,AS
002104,044,044-002104,Albos Developments Ltd,Albos Developments Ltd,Regional Contractor,Contractor,,Con-Fab,,AB,8/13/2015,8/13/2015, -   ,,,O,,West,Other,CA
002151,044,044-002151,Alfanar Building Systems Division,Alfanar Building Systems Division,Architectural Producer,Precast,BradNesset,Prec-Pres,,,4/25/2016,4/25/2016, -   ,,,O,,,Precast,
002015,044,044-002015,Alianza En Soluciones de Edificacion y Administra SA de CV,Alianza En Soluciones de Edificacion y Administra SA de CV,Regional Contractor,Contractor,BradNesset,Con-Fab,,All,10/29/2014,10/29/2014, -   ,,,O,,International,Other,MX
002377,044,044-002377,"Allen Concrete and Masonry, Inc","Allen Concrete and Masonry, Inc",Regional Contractor,Contractor,,Con-Fab,,FL,3/18/2019,3/18/2019, -   ,,,O,,South,Other,US
002098,044,044-002098,Allied Construction,Allied Construction,Regional Contractor,Contractor,,Con-Fab,,AB,7/25/2015,7/27/2015, -   ,,,O,,West,Other,CA
001012,044,044-001012,"American Stone Virginia, LLC",American Stone Virginia Llc,Architectural Producer,Precast,,Prec-Pres,,VA,9/9/2014,10/1/2014, -   ,,,O,,North,Precast,US
002179,044,044-002179,Amert Construction,Amert Construction,Regional Contractor,Contractor,,Con-Fab,,SD,7/14/2016,7/14/2016, -   ,,,O,,North,Other,US
001013,044,044-001013,Anchorage Sand and Gravel,Anchorage Sand and Gravel,Architectural Producer,Precast,,Prec-Pres,,AK,9/9/2014,10/1/2014, -   ,,,O,,West,Precast,US
002037,044,044-002037,Ancon Building Products,Ancon Building Products,Oldcastle Precast,Precast,BradNesset,Con-Fab,,,12/10/2014,12/10/2014, -   ,,,I,-,,Precast,AU
001014,044,044-001014,"Antares RW, S. de R.L de C.V.","Antares RW, S. de R.L de C.V.",Regional Contractor,Contractor,BradNesset,Con-Fab,,All,9/9/2014,10/1/2014, -   ,,,O,,International,Other,MX
001015,044,044-001015,Anthony Marano Company,Anthony Marano Company,Regional Contractor,Contractor,,Con-Fab,,IL,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
002139,044,044-002139,Arabtec Construction LLC,Arabtec Construction LLC,Architectural Producer,Precast,BradNesset,Prec-Pres,,All,2/23/2016,2/23/2016, -   ,,,O,,International,Precast,AS
002141,044,044-002141,Arabtec Precast LLC,Arabtec Precast LLC,Architectural Producer,Precast,BradNesset,Prec-Pres,,All,3/17/2016,3/17/2016, -   ,,,O,,International,Precast,AS
002159,044,044-002159,"Arban & Carosi, Inc.",Arban & Carosi Inc.,Architectural Producer,Precast,,Prec-Pres,,VA,5/6/2016,5/6/2016, -   ,,,O,,North,Precast,US
002028,044,044-002028,Architectural Precast,Architectural Precast,Architectural Producer,Precast,,Prec-Pres,,LA,11/7/2014,11/7/2014, -   ,,,O,,South,Precast,US
002472,044,044-002472,Architectural Precast Inc.,Architectural Precast Inc.,Architectural Producer,Precast,,Prec-Pres,,WI,10/22/2020,10/22/2020, -   ,,,O,,North,Precast,US
002520,044,044-002520,Aristeo Construction,,#N/A,,,,,MI,11/24/2021,11/24/2021, -   ,,,O,,North,Other,US
002360,044,044-002360,"Arrowhead Precast, LLC",Arrowhead Precast,Architectural Producer,Precast,,Prec-Pres,,OK,10/24/2018,10/24/2018, -   ,,,O,,South,Precast,US
001018,044,044-001018,ASDCO,ASDCO,Regional Contractor,Contractor,,Con-Fab,,MN,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
001019,044,044-001019,Ash Grove Farm,Ash Grove Farm,Regional Contractor,Contractor,,Con-Fab,,IA,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
002460,044,044-002460,"Ashley Concrete Structures, LLC","Ashley Concrete Structures, LLC",Regional Contractor,Contractor,,Con-Fab,,CO,7/8/2020,7/8/2020, -   ,,,O,,West,Other,US
002121,044,044-002121,Aubert & Marois,Aubert & Marois,Regional Contractor,Contractor,,Con-Fab,,QC,12/7/2015,12/7/2015, -   ,,,O,,North,Other,CA
001021,044,044-001021,Ayars & Ayars Inc.,Ayars & Ayars Inc.,Regional Tilt-up Contractor,Contractor,,Con-Fab,,NE,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
002122,044,044-002122,Bacon Creek Construction,Bacon Creek Construction,Regional Contractor,Contractor,,Con-Fab,,IA,12/10/2015,12/10/2015, -   ,,,O,,North,Other,US
001024,044,044-001024,"Barker Steel Co, Inc.","Barker Steel Co, Inc.",Regional Contractor,Contractor,,Con-Fab,,MA,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
001025,044,044-001025,Barnsco,Barnsco,Distributor- Regional,Distributor,,Con-Fab,,TX,9/9/2014,10/1/2014, -   ,,,O,,South,Other,US
001026,044,044-001026,"Basement Contractors, Inc.","Basement Contractors, Inc.",Regional Contractor,Contractor,,Con-Fab,,OK,9/9/2014,10/1/2014, -   ,,,O,,South,Other,US
002410,044,044-002410,Baumax,Baumax,Regional Contractor,Contractor,BradNesset,Con-Fab,,All,8/30/2019,8/30/2019, -   ,,,O,,International,Other,SA
002280,044,044-002280,Baymar Construction Limited,Baymar Construction Limited,Regional Tilt-up Contractor,Contractor,,Con-Fab,,BC,9/14/2017,9/14/2017, -   ,,,O,,West,Other,CA
001029,044,044-001029,"Baymarr Constructors, Inc.","Baymarr Constructors, Inc.",Regional Tilt-up Contractor,Contractor,,Con-Fab,,CA,9/9/2014,10/1/2014, -   ,,,O,,West,Other,US
001031,044,044-001031,Beck Building Company,Beck Building Company,Regional Contractor,Contractor,,Con-Fab,,CO,9/9/2014,10/1/2014, -   ,,,O,,West,Other,US
002338,044,044-002338,Behar Construction Co. LLC,Behar Construction Co. LLC,Regional Contractor,Contractor,,Con-Fab,,FL,7/25/2018,7/25/2018, -   ,,,O,,South,Other,US
001033,044,044-001033,Beijing Building Materials Acadamy,Beijing Building Materials Acadamy,Distributor- International,Distributor,BradNesset,Con-Fab,,,9/9/2014,10/1/2014, -   ,,,O,,,Other,CN
001034,044,044-001034,Bend Construction Supply Co.,Bend Construction Supply Co.,Distributor- Regional,Distributor,,Con-Fab,,OR,9/9/2014,10/1/2014, -   ,,,O,,West,Other,US
002105,044,044-002105,Beran Concrete,Beran Concrete,Regional Tilt-up Contractor,Contractor,,Con-Fab,,KS,8/13/2015,8/13/2015, -   ,,,O,,South,Other,US
001036,044,044-001036,Betons Prefabriques du Lac Inc. (BPDL),Betons Prefabriques du Lac Inc. (BPDL),Architectural Producer,Precast,,Prec-Pres,,QC,9/9/2014,10/1/2014, -   ,,,O,,North,Precast,CA
001037,044,044-001037,Beyer Construction,Beyer Construction,Regional Contractor,Contractor,,Con-Fab,,WI,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
001038,044,044-001038,"Bierschbach Equipment & Supply Co., Inc","Bierschbach Equipment & Supply Co., Inc",Distributor- Regional,Distributor,,Con-Fab,,SD,9/9/2014,10/1/2014, -   ,  ,,O,,North,Other,US
001039,044,044-001039,"Bill Lane Construction, Inc.","Bill Lane Construction, Inc.",Regional Contractor,Contractor,,Con-Fab,,IA,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
001040,044,044-001040,Binghamton Precast & Supply,Binghamton Precast & Supply Corp,Utility Precast Producer,Precast,,Prec-Pres,,NY,9/9/2014,10/1/2014, -   ,,,O,,North,Precast,US
002459,044,044-002459,BLH Construction,BLH Construction,Regional Contractor,Contractor,,Con-Fab,,OR,7/8/2020,7/8/2020, -   ,,,O,,West,Other,US
002051,044,044-002051,B-Mak Construction Limited,B-Mak Construction Limited,Regional Contractor,Contractor,,Con-Fab,,BC,2/6/2015,2/6/2015, -   ,,,O,,West,Other,CA
002055,044,044-002055,BNG Construction,BNG Construction,Regional Tilt-up Contractor,Contractor,,Con-Fab,,FL,3/2/2015,3/2/2015, -   ,,,O,,South,Other,US
001043,044,044-001043,Bob Speed,Bob Speed,Regional Contractor,Contractor,,Con-Fab,,IA,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
001044,044,044-001044,Border Construction Specialties,White Cap,Distributor- Regional,Distributor,,Con-Fab,,AZ,9/9/2014,10/1/2014, -   ,,CSG,O,,West,Other,US
002112,044,044-002112,"Bottorff Construction, Inc.","Bottorff Construction, Inc.",Regional Tilt-up Contractor,Contractor,,Con-Fab,,KS,9/15/2015,9/15/2015, -   ,,,O,,South,Other,US
002409,044,044-002409,Bowman's Works Inc,Bowman's Works Inc,Regional Contractor,Contractor,,Con-Fab,,TN,8/30/2019,8/30/2019, -   ,,,O,,South,Other,US
002251,044,044-002251,Brad Kiekbusch Construction,Brad Kiekbusch Construction,Regional Contractor,Contractor,,Con-Fab,,KS,6/27/2017,6/27/2017, -   ,,,O,,South,Other,US
002516,044,044-002516,Bristol Group Inc,Bristol Group,#N/A,,NickFain,con-fab,,KY,10/28/2021,10/28/2021, -   ,,,O,,North,Other,US
002514,044,044-002514,Burns Brothers Concrete Construction Corp,,,,DonFowler,con-fab,,NY,10/25/2021,10/25/2021, -   ,,,O,,North,Other,US
002467,044,044-002467,Business Consultants International,Business Consultants International,Regional Contractor,Contractor,LoriDykes,Con-Fab,,FL,8/4/2020,8/4/2020, -   ,,,O,,South,Other,US
002399,044,044-002399,Butte Colony,Butte Colony,Regional Contractor,Contractor,,Con-Fab,,SK,6/4/2019,6/4/2019, -   ,,,O,,West,Other,CA
002007,044,044-002007,C&J Construction,C&J Construction,Regional Contractor,Contractor,,Con-Fab,,IA,10/27/2014,10/27/2014, -   ,,,O,,North,Other,US
001049,044,044-001049,C&M Concrete-Precast,C&M Concrete-Precast,Utility Precast Producer,Precast,,Prec-Pres,,TX,9/9/2014,10/1/2014, -   ,,,O,,South,Precast,US
002321,044,044-002321,"C.D. Smith Construction, Inc.","C.D. Smith Construction, Inc.",Regional Contractor,Contractor,,Con-Fab,,WI,5/3/2018,5/3/2018, -   ,,,O,,North,Other,US
002444,044,044-002444,Cain Construction,Cain Construction,,,,Con-Fab,,CO,4/13/2020,4/13/2020, -   ,,,O,,West,Other,US
001050,044,044-001050,"Calamar Construction Management, Inc.","Calamar Construction Management, Inc.",Regional Contractor,Contractor,,Con-Fab,,NY,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
002064,044,044-002064,Campanelli,Campanelli,Regional Contractor,Contractor,,Con-Fab,,MA,4/1/2015,4/1/2015, -   ,,,O,,North,Other,US
001051,044,044-001051,Campbellsport Fire Department,Campbellsport Fire Department,Regional Contractor,Contractor,,Con-Fab,,WI,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
002327,044,044-002327,Capform Inc.,Capform Inc,Regional Contractor,Contractor,,Con-Fab,,TX,6/5/2018,6/5/2018, -   ,,,O,,South,Other,US
002086,044,044-002086,Capo Construction Inc.,Capo Construction Inc.,Regional Tilt-up Contractor,Contractor,,Con-Fab,,BC,6/10/2015,6/10/2015, -   ,,,O,,West,Other,CA
002350,044,044-002350,Carr Concrete,Carr Concrete Corp,Regional Contractor,Contractor,,Con-Fab,,WV,9/12/2018,9/12/2018, -   ,,,O,,North,Other,US
001056,044,044-001056,Caruth Construction Inc.,Caruth Construction Inc.,Regional Contractor,Contractor,,Con-Fab,,IA,9/9/2014,10/1/2014, -   ,,,O,,North,Other,US
002095,044,044-002095,Castone Corporation,Castone Corp.,Architectural Producer,Precast,,Prec-Pres,,AL,7/8/2015,7/8/2015, -   ,,,O,,South,Precast,US
001059,044,044-001059,CEMEX,CEMEX,Distributor- Regional,Distributor,BradNesset,Con-Fab,,All,9/9/2014,10/1/2014, -   ,,,O,,International,Other,MX
001061,044,044-001061,Central Cariboo Precast,Central Cariboo Precast,Utility Precast Producer,Precast,,Prec-Pres,,BC,9/9/2014,10/1/2014, -   ,,,O,,West,Precast,CA
001062,044,044-001062,Centura Building Systems Ltd.,Centura Building Systems,Architectural Producer,Precast,,Prec-Pres,,BC,9/9/2014,10/1/2014, -   ,,,O,,West,Precast,CA
001063,044,044-001063,Chandos Construction Ltd,Chandos Construction Ltd,Regional Contractor,Contractor,,Con-Fab,,AB,9/9/2014,10/1/2014, -   ,,,O,,West,Other,CA
001064,044,044-001064,"Charter Construction, Inc.","Charter Construction, Inc.",Regional Contractor,Contractor,,Con-Fab,,TN,9/9/2014,10/1/2014, -   ,,,O,,South,Other,US
002075,044,044-002075,Chris Killian Concrete & Masonry,Chris Killian Concrete & Masonry,Regional Contractor,Contractor,,Con-Fab,,MN,4/27/2015,4/27/2015, -   ,,,O,,North,Other,US
